Timestamp,Packet #,Distance,RSSI,Smoothed RSSI,Loss Rate,Throughput,Temp BME280,Temp DS18B20,Pressure,Altitude,Velocity X,Velocity Y,Velocity Z,Accel X,Accel Y,Accel Z
2026-03-20 16:50:06.124,390.0,0.0423,-23.0,-28.5364,0.0,0.384,26.88,26.75,800.0096,1229.6899,36.6538,-1.3981,-3967.4316,0.1787,-0.0871,-9.8688
2026-03-20 16:50:07.250,391.0,0.0428,-29.0,-28.6291,0.0,0.384,26.88,26.75,800.0147,1229.6423,36.7701,-1.3999,-3977.5828,0.1092,0.0255,-9.752
2026-03-20 16:50:08.165,392.0,0.0385,-24.0,-27.7033,0.0,0.384,26.88,26.875,800.0179,1229.6117,36.8986,-1.4152,-3987.7197,0.0601,0.044,-9.8173
2026-03-20 16:50:09.333,393.0,0.0353,-24.0,-26.9626,0.0,0.384,26.87,26.8125,800.03,1229.4984,37.0297,-1.4155,-3997.8782,0.0918,-0.0009,-9.9089
2026-03-20 16:50:10.221,394.0,0.0322,-23.0,-26.1701,0.0,0.384,26.88,26.8125,800.0533,1229.2802,37.1416,-1.4391,-4008.0208,0.1553,-0.017,-9.8197
2026-03-20 16:50:11.492,395.0,0.03,-23.0,-25.5361,0.0,0.384,26.87,26.75,800.0186,1229.6055,37.2644,-1.449,-4018.1663,0.096,-0.0308,-9.7724
2026-03-20 16:50:12.349,396.0,0.0283,-23.0,-25.0289,0.0,0.384,26.87,26.75,800.0267,1229.5291,37.3812,-1.4537,-4028.3135,0.1152,-0.0194,-9.831
2026-03-20 16:50:13.466,397.0,0.0264,-22.0,-24.4231,0.0,0.384,26.88,26.8125,800.0417,1229.3884,37.4827,-1.4743,-4038.4709,0.1272,0.032,-9.8161
2026-03-20 16:50:14.346,398.0,0.0249,-22.0,-23.9385,0.0,0.384,26.87,26.75,800.0339,1229.4615,37.6119,-1.4811,-4048.6423,0.1721,0.0111,-9.9364
2026-03-20 16:50:15.421,399.0,0.025,-24.0,-23.9508,0.0,0.384,26.88,26.75,800.025,1229.5454,37.7543,-1.4871,-4058.8,0.126,0.0165,-9.8227
2026-03-20 16:50:16.407,400.0,0.0239,-22.0,-23.5606,0.0,0.384,26.88,26.75,800.0045,1229.7375,37.875,-1.4771,-4068.9153,0.0733,-0.0422,-9.7664
2026-03-20 16:50:17.620,401.0,0.0236,-23.0,-23.4485,0.0,0.384,26.89,26.75,800.0189,1229.6027,37.9835,-1.4988,-4079.0845,0.12,0.0057,-9.8011
2026-03-20 16:50:18.685,402.0,0.0233,-23.0,-23.3588,0.0,0.384,26.89,26.8125,800.0206,1229.5868,38.1155,-1.5026,-4089.2268,0.1541,-0.0272,-9.7879
2026-03-20 16:50:19.629,403.0,0.0231,-23.0,-23.287,0.0,0.384,26.89,26.75,800.0069,1229.7155,38.247,-1.5169,-4099.3853,0.1104,-0.0835,-9.7634
2026-03-20 16:50:20.691,404.0,0.023,-23.0,-23.2296,0.0,0.384,26.89,26.6875,800.0051,1229.7319,38.3869,-1.499,-4109.5176,0.096,0.0177,-9.749
2026-03-20 16:50:21.591,405.0,0.0223,-22.0,-22.9837,0.0,0.384,26.89,26.8125,800.0372,1229.4315,38.5101,-1.5248,-4119.6548,0.0811,-0.0338,-9.8328
2026-03-20 16:50:22.713,406.0,0.0224,-23.0,-22.987,0.0,0.384,26.88,26.75,800.0175,1229.6157,38.6207,-1.5304,-4129.7983,0.1134,-0.026,-9.8286
2026-03-20 16:50:23.846,407.0,0.0219,-22.0,-22.7896,0.0,0.384,26.89,26.8125,800.0136,1229.6526,38.7379,-1.5491,-4139.9404,0.0972,-0.0009,-9.8047
2026-03-20 16:50:25.138,408.0,0.022,-23.0,-22.8317,0.0,0.384,26.89,26.75,800.0522,1229.2904,38.8676,-1.5596,-4150.1011,0.105,0.0039,-9.8113
2026-03-20 16:50:25.920,409.0,0.0215,-22.0,-22.6653,0.0,0.384,26.9,26.75,800.0383,1229.4208,38.9743,-1.5819,-4160.269,0.0212,0.0027,-9.9975
2026-03-20 16:50:26.991,410.0,0.0212,-22.0,-22.5323,0.0,0.384,26.89,26.75,800.0372,1229.4315,39.1145,-1.6109,-4170.4277,0.1379,0.0051,-9.8939
2026-03-20 16:50:27.927,411.0,0.021,-22.0,-22.4258,0.0,0.384,26.9,26.8125,800.0383,1229.4208,39.2575,-1.6168,-4180.5649,0.0643,0.0147,-9.8334
2026-03-20 16:50:29.033,412.0,0.0212,-23.0,-22.5406,0.0,0.384,26.89,26.75,800.0424,1229.3822,39.3425,-1.6302,-4190.7314,0.1278,-0.0697,-9.831
2026-03-20 16:50:29.984,413.0,0.021,-22.0,-22.4325,0.0,0.384,26.88,26.75,800.0365,1229.4377,39.4586,-1.6408,-4200.8599,0.1002,-0.0147,-9.7867
2026-03-20 16:50:30.917,414.0,0.0212,-23.0,-22.546,0.0,0.384,26.88,26.75,800.0413,1229.3929,39.5905,-1.6437,-4210.9907,0.1308,-0.0099,-9.8251
2026-03-20 16:50:31.986,415.0,0.0215,-23.0,-22.6368,0.0,0.384,26.88,26.75,800.0284,1229.5137,39.736,-1.6616,-4221.1826,0.2517,0.0285,-9.773
2026-03-20 16:50:33.143,416.0,0.0217,-23.0,-22.7094,0.0,0.384,26.88,26.75,800.0231,1229.5636,39.8098,-1.6809,-4231.3618,0.0577,-0.0296,-9.8191
2026-03-20 16:50:34.359,417.0,0.0213,-22.0,-22.5676,0.0,0.384,26.88,26.75,800.0043,1229.7399,39.9414,-1.6689,-4241.5454,0.0511,0.0051,-9.9089
2026-03-20 16:50:35.409,418.0,0.0215,-23.0,-22.654,0.0,0.384,26.89,26.75,800.0134,1229.6548,40.0829,-1.6701,-4251.686,0.1625,-0.0476,-9.8556
2026-03-20 16:50:36.258,419.0,0.0217,-23.0,-22.7232,0.0,0.384,26.9,26.75,800.0467,1229.3419,40.214,-1.7004,-4261.8076,0.1397,-0.0075,-9.7957
2026-03-20 16:50:37.150,420.0,0.0234,-26.0,-23.3786,0.0,0.384,26.9,26.75,800.0492,1229.3187,40.3423,-1.7224,-4271.9497,0.1397,0.0081,-9.746
2026-03-20 16:50:38.365,421.0,0.0248,-26.0,-23.9029,0.0,0.384,26.91,26.75,800.0457,1229.3516,40.4859,-1.7157,-4282.1226,0.2278,0.0129,-9.7538
2026-03-20 16:50:39.162,422.0,0.0243,-23.0,-23.7223,0.0,0.384,26.91,26.8125,800.0187,1229.6044,40.6134,-1.721,-4292.2656,0.1014,-0.0057,-9.7807
2026-03-20 16:50:40.185,423.0,0.0239,-23.0,-23.5778,0.0,0.384,26.91,26.875,800.0569,1229.2462,40.7405,-1.7478,-4302.4087,0.1619,-0.0404,-9.7484
2026-03-20 16:50:41.350,424.0,0.0231,-22.0,-23.2623,0.0,0.384,26.92,26.75,800.0348,1229.4536,40.8816,-1.736,-4312.5181,0.1044,0.0009,-9.8245
2026-03-20 16:50:42.253,425.0,0.024,-25.0,-23.6098,0.0,0.384,26.92,26.8125,800.0784,1229.0438,41.0401,-1.7712,-4322.7222,0.211,-0.0236,-9.7598
2026-03-20 16:50:43.612,426.0,0.0248,-25.0,-23.8879,0.0,0.384,26.92,26.75,800.048,1229.3301,41.1462,-1.7579,-4332.8965,0.0457,-0.0338,-9.8933
2026-03-20 16:50:44.351,427.0,0.0237,-22.0,-23.5103,0.0,0.384,26.91,26.8125,800.0417,1229.3884,41.2688,-1.7762,-4343.0361,0.0966,0.0093,-9.8227
2026-03-20 16:50:45.448,428.0,0.0229,-22.0,-23.2082,0.0,0.384,26.92,26.75,800.0059,1229.7245,41.365,-1.7883,-4353.1567,0.0769,-0.0212,-9.8628
2026-03-20 16:50:46.427,429.0,0.0223,-22.0,-22.9666,0.0,0.384,26.92,26.8125,800.0122,1229.6656,41.4543,-1.7963,-4363.3271,0.1026,0.0961,-9.8113
2026-03-20 16:50:47.832,430.0,0.0218,-22.0,-22.7733,0.0,0.384,26.93,26.8125,800.0371,1229.4321,41.5983,-1.7797,-4373.4839,0.1589,-0.017,-9.8221
2026-03-20 16:50:48.464,431.0,0.0224,-24.0,-23.0186,0.0,0.384,26.93,26.75,800.0555,1229.2587,41.7126,-1.7985,-4383.626,0.0835,0.0063,-9.7789
2026-03-20 16:50:49.524,432.0,0.0235,-25.0,-23.4149,0.0,0.384,26.93,26.75,800.0522,1229.2904,41.8292,-1.7934,-4393.7876,0.1242,0.0368,-9.831
2026-03-20 16:50:50.510,433.0,0.0249,-26.0,-23.9319,0.0,0.384,26.94,26.8125,800.0648,1229.172,41.9644,-1.8066,-4403.9219,0.1284,-0.0087,-9.8262
2026-03-20 16:50:51.758,434.0,0.0255,-25.0,-24.1455,0.0,0.384,26.94,26.75,800.0344,1229.4576,42.0966,-1.8094,-4414.0742,0.2176,0.0081,-9.7957
2026-03-20 16:50:52.613,435.0,0.0261,-25.0,-24.3164,0.0,0.384,26.94,26.8125,800.0391,1229.4128,42.2298,-1.8096,-4424.228,0.0739,-0.0063,-9.7478
2026-03-20 16:50:53.760,436.0,0.0253,-23.0,-24.0531,0.0,0.384,26.94,26.875,800.0178,1229.6129,42.3588,-1.8139,-4434.4004,0.0499,-0.0045,-9.8688
2026-03-20 16:50:54.680,437.0,0.0264,-26.0,-24.4425,0.0,0.384,26.94,26.75,800.0408,1229.3975,42.4918,-1.8272,-4444.5435,0.1673,0.0159,-9.861
2026-03-20 16:50:55.782,438.0,0.0274,-26.0,-24.754,0.0,0.384,26.95,26.8125,800.0856,1228.9764,42.592,-1.8498,-4454.7056,0.1206,0.0219,-9.8795
2026-03-20 16:50:56.751,439.0,0.0282,-26.0,-25.0032,0.0,0.384,26.94,26.8125,800.0257,1229.5392,42.736,-1.8625,-4464.8579,0.1134,-0.0542,-9.8239
2026-03-20 16:50:57.885,440.0,0.0282,-25.0,-25.0026,0.0,0.384,26.95,26.875,800.0503,1229.308,42.8476,-1.8827,-4474.9946,0.1092,-0.0218,-9.8167
2026-03-20 16:50:59.266,441.0,0.0282,-25.0,-25.0021,0.0,0.384,26.95,26.75,800.0457,1229.3516,42.9788,-1.8913,-4485.1289,0.0882,0.0446,-9.6915
2026-03-20 16:50:59.862,442.0,0.0295,-27.0,-25.4016,0.0,0.384,26.95,26.75,800.0708,1229.1158,43.1241,-1.9164,-4495.2769,0.1607,-0.0272,-9.7999
2026-03-20 16:51:01.041,443.0,0.0279,-23.0,-24.9213,0.0,0.384,26.95,26.75,800.0585,1229.231,43.2398,-1.9201,-4505.4209,0.0709,0.0949,-9.8771
2026-03-20 16:51:02.058,444.0,0.0336,-33.0,-26.5371,0.0,0.384,26.95,26.75,800.0535,1229.2784,43.4059,-1.9278,-4515.5635,0.1128,0.0129,-9.7538
2026-03-20 16:51:02.981,445.0,0.0348,-28.0,-26.8296,0.0,0.384,26.95,26.6875,800.0405,1229.3998,43.5518,-1.9339,-4525.7046,0.1936,-0.0045,-9.77
2026-03-20 16:51:04.000,446.0,0.0349,-27.0,-26.8637,0.0,0.384,26.95,26.6875,800.0319,1229.4814,43.7063,-1.952,-4535.8521,0.1379,-0.0081,-9.8251
2026-03-20 16:51:05.075,447.0,0.0342,-26.0,-26.691,0.0,0.384,26.95,26.75,800.0355,1229.4474,43.8066,-1.9426,-4546.0225,0.0643,-0.0081,-9.7861
2026-03-20 16:51:06.031,448.0,0.0345,-27.0,-26.7528,0.0,0.384,26.95,26.75,800.0386,1229.418,43.9337,-1.9638,-4556.1997,0.1026,0.0207,-9.9831
2026-03-20 16:51:07.074,449.0,0.0331,-25.0,-26.4022,0.0,0.384,26.95,26.6875,800.0532,1229.2808,44.0701,-1.9832,-4566.3574,0.1272,-0.0182,-9.8406
2026-03-20 16:51:08.372,450.0,0.0328,-26.0,-26.3218,0.0,0.384,26.96,26.75,800.0328,1229.4718,44.2251,-2.0007,-4576.4951,0.0691,0.0823,-9.8358
2026-03-20 16:51:09.180,451.0,0.0311,-24.0,-25.8574,0.0,0.384,26.96,26.75,800.0446,1229.3618,44.3673,-2.0633,-4586.6782,0.1834,-0.0871,-9.8412
2026-03-20 16:51:10.235,452.0,0.0305,-25.0,-25.6859,0.0,0.384,26.97,26.75,800.0455,1229.3533,44.5015,-2.087,-4596.8311,0.0876,0.053,-9.7472
2026-03-20 16:51:11.340,453.0,0.0307,-26.0,-25.7488,0.0,0.384,26.97,26.8125,800.0469,1229.3403,44.654,-2.1151,-4607.0298,0.1535,-0.035,-9.9191
2026-03-20 16:51:12.424,454.0,0.0295,-24.0,-25.399,0.0,0.384,26.98,26.8125,800.0494,1229.317,44.808,-2.1374,-4617.1792,0.1397,0.0039,-9.855
2026-03-20 16:51:13.484,455.0,0.0292,-25.0,-25.3192,0.0,0.384,26.99,26.8125,800.035,1229.4519,44.9719,-2.1372,-4627.3389,0.1284,-0.0338,-9.7724
2026-03-20 16:51:14.292,456.0,0.029,-25.0,-25.2554,0.0,0.384,26.99,26.8125,800.0067,1229.7178,45.1172,-2.1728,-4637.5264,0.2092,0.0446,-9.94
2026-03-20 16:51:15.408,457.0,0.0282,-24.0,-25.0043,0.0,0.384,26.99,26.75,800.0333,1229.4678,45.2168,-2.1575,-4647.6777,0.1703,-0.2045,-9.849
2026-03-20 16:51:16.675,458.0,0.0269,-23.0,-24.6034,0.0,0.384,27.0,26.75,800.0313,1229.4865,45.4107,-2.1618,-4657.8057,0.1332,0.0225,-9.8598
2026-03-20 16:51:17.680,459.0,0.0272,-25.0,-24.6827,0.0,0.384,27.0,26.875,800.0364,1229.4388,45.5654,-2.1748,-4667.9639,0.1062,-0.0194,-9.7712
2026-03-20 16:51:18.566,460.0,0.028,-26.0,-24.9462,0.0,0.384,27.01,26.8125,800.032,1229.4802,45.7323,-2.1751,-4678.0937,0.2194,0.0297,-9.7304
2026-03-20 16:51:19.460,461.0,0.0287,-26.0,-25.157,0.0,0.384,27.01,26.8125,800.0096,1229.6899,45.8854,-2.1751,-4688.2222,0.1451,0.0332,-9.7843
2026-03-20 16:51:20.510,462.0,0.0286,-25.0,-25.1256,0.0,0.384,27.02,26.875,800.0093,1229.6927,46.0548,-2.177,-4698.3579,0.1451,-0.1404,-9.8646
2026-03-20 16:51:21.532,463.0,0.0285,-25.0,-25.1005,0.0,0.384,27.01,26.8125,800.0298,1229.5006,46.1857,-2.2072,-4708.5249,0.1457,-0.0572,-9.8274
2026-03-20 16:51:22.735,464.0,0.0278,-24.0,-24.8804,0.0,0.384,27.01,26.875,800.0435,1229.3726,46.3419,-2.2378,-4718.6743,0.1924,0.0392,-9.834
2026-03-20 16:51:23.613,465.0,0.0279,-25.0,-24.9043,0.0,0.384,27.02,26.875,800.0461,1229.3477,46.4726,-2.2466,-4728.8159,0.1535,0.0129,-9.7903
2026-03-20 16:51:24.868,466.0,0.0286,-26.0,-25.1234,0.0,0.384,27.02,26.8125,800.0259,1229.5375,46.6559,-2.2316,-4738.9731,0.1679,-0.0326,-9.831
2026-03-20 16:51:25.672,467.0,0.0298,-27.0,-25.4987,0.0,0.384,27.03,26.9375,800.0486,1229.3245,46.8618,-2.2322,-4749.084,0.193,-0.0015,-9.7604
2026-03-20 16:51:26.907,468.0,0.0295,-25.0,-25.399,0.0,0.384,27.03,26.875,800.0366,1229.4371,47.0056,-2.2535,-4759.228,0.1643,0.065,-9.8017
2026-03-20 16:51:27.747,469.0,0.0292,-25.0,-25.3192,0.0,0.384,27.03,26.875,800.0549,1229.2655,47.1524,-2.2717,-4769.3726,0.199,-0.029,-9.8544
2026-03-20 16:51:29.111,470.0,0.0304,-27.0,-25.6554,0.0,0.384,27.03,26.875,800.0402,1229.4032,47.2562,-2.3038,-4779.5352,0.1427,-0.0392,-9.8682
2026-03-20 16:51:29.943,471.0,0.0313,-27.0,-25.9243,0.0,0.384,27.03,26.875,800.0214,1229.5789,47.3943,-2.3103,-4789.6987,0.1697,0.0368,-9.7556
2026-03-20 16:51:30.850,472.0,0.0314,-26.0,-25.9394,0.0,0.384,27.03,26.875,800.0469,1229.3403,47.5567,-2.3219,-4799.8076,0.1523,0.0177,-9.7843
2026-03-20 16:51:32.136,473.0,0.0314,-26.0,-25.9515,0.0,0.384,27.02,26.875,800.0391,1229.4133,47.7137,-2.3561,-4809.9648,0.2212,-0.0566,-9.8418
2026-03-20 16:51:32.937,474.0,0.0322,-27.0,-26.1612,0.0,0.384,27.02,26.75,800.0505,1229.3057,47.8919,-2.3867,-4820.1084,0.1936,0.0195,-9.7885
2026-03-20 16:51:34.231,475.0,0.0328,-27.0,-26.329,0.0,0.384,27.03,26.875,800.0452,1229.3556,48.0322,-2.4136,-4830.2563,0.1272,0.0171,-9.8065
2026-03-20 16:51:35.253,476.0,0.0334,-27.0,-26.4632,0.0,0.384,27.03,26.75,800.0302,1229.4973,48.194,-2.4355,-4840.3838,0.1559,-0.0081,-9.8161
2026-03-20 16:51:36.075,477.0,0.033,-26.0,-26.3706,0.0,0.384,27.04,26.875,800.0341,1229.4604,48.3444,-2.4502,-4850.5425,0.1553,0.0183,-9.7819
2026-03-20 16:51:37.197,478.0,0.0327,-26.0,-26.2964,0.0,0.384,27.06,26.8125,800.0443,1229.3641,48.5039,-2.4685,-4860.7026,0.1679,0.0494,-9.8322
2026-03-20 16:51:38.263,479.0,0.0325,-26.0,-26.2372,0.0,0.384,27.06,26.8125,800.0558,1229.2563,48.6683,-2.4909,-4870.8647,0.1176,-0.0548,-9.8514
2026-03-20 16:51:39.209,480.0,0.0331,-27.0,-26.3897,0.0,0.384,27.07,26.875,800.0469,1229.3403,48.8146,-2.4913,-4881.0361,0.1236,0.0997,-9.843
2026-03-20 16:51:40.391,481.0,0.0328,-26.0,-26.3118,0.0,0.384,27.06,26.8125,800.0174,1229.6168,48.9621,-2.5219,-4891.1948,0.1403,0.053,-9.7903
2026-03-20 16:51:41.300,482.0,0.0333,-27.0,-26.4494,0.0,0.384,27.06,26.875,800.039,1229.4139,49.1123,-2.538,-4901.3574,0.1721,0.0063,-9.8203
2026-03-20 16:51:42.485,483.0,0.0337,-27.0,-26.5595,0.0,0.384,27.07,26.875,800.0421,1229.385,49.2456,-2.5494,-4911.5073,0.1176,0.0063,-9.7921
2026-03-20 16:51:43.257,484.0,0.0333,-26.0,-26.4476,0.0,0.384,27.06,26.875,800.0577,1229.2383,49.3589,-2.5749,-4921.666,0.211,-0.0254,-9.8777
2026-03-20 16:51:44.509,485.0,0.0337,-27.0,-26.5581,0.0,0.384,27.05,26.8125,800.0283,1229.5149,49.5193,-2.605,-4931.8232,0.1679,0.0015,-9.8137
2026-03-20 16:51:45.355,486.0,0.0341,-27.0,-26.6465,0.0,0.384,27.04,26.875,800.0622,1229.1963,49.6868,-2.6287,-4941.9658,0.187,-0.0045,-9.7909
2026-03-20 16:51:46.414,487.0,0.0328,-25.0,-26.3172,0.0,0.384,27.04,26.8125,800.0457,1229.3516,49.8376,-2.6488,-4952.1333,0.1134,-0.1314,-9.8885
2026-03-20 16:51:47.421,488.0,0.0326,-26.0,-26.2538,0.0,0.384,27.03,26.8125,800.0347,1229.4547,49.9811,-2.6765,-4962.2949,0.1852,-0.0757,-9.6263
2026-03-20 16:51:48.680,489.0,0.0324,-26.0,-26.203,0.0,0.384,27.04,26.875,800.0159,1229.6305,50.1316,-2.6951,-4972.4556,0.199,-0.0644,-9.8598
2026-03-20 16:51:49.491,490.0,0.0322,-26.0,-26.1624,0.0,0.384,27.04,26.8125,800.0305,1229.4944,50.2538,-2.7083,-4982.6343,0.0763,0.0482,-9.849
2026-03-20 16:51:50.610,491.0,0.0328,-27.0,-26.3299,0.0,0.384,27.05,26.875,800.0383,1229.4202,50.4257,-2.7138,-4992.791,0.226,-0.032,-9.8837
2026-03-20 16:51:51.623,492.0,0.0319,-25.0,-26.0639,0.0,0.384,27.06,26.8125,800.0242,1229.5533,50.6009,-2.7046,-5002.9473,0.0811,0.0081,-9.8304
2026-03-20 16:51:52.645,493.0,0.0326,-27.0,-26.2512,0.0,0.384,27.06,26.8125,800.0188,1229.6038,50.7399,-2.7266,-5013.0684,0.1002,-0.0368,-9.7376
2026-03-20 16:51:53.573,494.0,0.0316,-25.0,-26.0009,0.0,0.384,27.06,26.8125,800.0443,1229.3641,50.8823,-2.7484,-5023.2217,0.1439,-0.023,-9.8424
2026-03-20 16:51:54.708,495.0,0.0309,-25.0,-25.8007,0.0,0.384,27.06,26.8125,800.0157,1229.6327,51.0348,-2.7735,-5033.376,0.111,0.0614,-9.77
2026-03-20 16:51:55.709,496.0,0.0303,-25.0,-25.6406,0.0,0.384,27.05,26.875,800.0378,1229.4253,51.1804,-2.778,-5043.5049,0.1391,-0.0596,-9.7879
2026-03-20 16:51:56.668,497.0,0.0313,-27.0,-25.9125,0.0,0.384,27.06,26.8125,800.0508,1229.3035,51.3265,-2.8063,-5053.6479,0.1278,-0.0488,-9.6646
2026-03-20 16:51:57.714,498.0,0.0314,-26.0,-25.93,0.0,0.384,27.07,26.8125,800.0455,1229.3533,51.4752,-2.8187,-5063.77,0.096,0.0063,-9.7251
2026-03-20 16:51:58.849,499.0,0.0322,-27.0,-26.144,0.0,0.384,27.06,26.875,800.0555,1229.2587,51.6317,-2.8316,-5073.9053,0.1715,-0.0003,-9.8047
2026-03-20 16:52:00.025,500.0,0.032,-26.0,-26.1152,0.0,0.384,27.07,26.875,800.0547,1229.2666,51.7785,-2.8492,-5084.0718,0.1805,0.0195,-9.831
2026-03-20 16:52:00.812,501.0,0.032,-26.0,-26.0922,0.0,0.384,27.07,26.8125,800.0463,1229.3453,51.9196,-2.8675,-5094.228,0.1248,-0.041,-9.8179
2026-03-20 16:52:02.152,502.0,0.0319,-26.0,-26.0737,0.0,0.384,27.07,26.875,800.0349,1229.453,52.0673,-2.8714,-5104.3721,0.184,-0.0212,-9.8227
2026-03-20 16:52:02.863,503.0,0.0333,-28.0,-26.459,0.0,0.384,27.06,26.8125,800.0338,1229.4633,52.2193,-2.9029,-5114.5347,0.129,0.0165,-9.828
2026-03-20 16:52:04.244,504.0,0.033,-26.0,-26.3672,0.0,0.384,27.06,26.875,800.0306,1229.4927,52.3842,-2.9203,-5124.6924,0.1361,-0.0314,-9.764
2026-03-20 16:52:04.969,505.0,0.0335,-27.0,-26.4937,0.0,0.384,27.05,26.75,800.0344,1229.457,52.5458,-2.9189,-5134.8647,0.1361,-0.0057,-9.8825
2026-03-20 16:52:05.993,506.0,0.0355,-29.0,-26.995,0.0,0.384,27.05,26.75,800.0196,1229.5964,52.7473,-2.9177,-5145.0078,0.184,-0.038,-9.7819
2026-03-20 16:52:07.131,507.0,0.0347,-26.0,-26.796,0.0,0.384,27.06,26.8125,800.0056,1229.7274,52.8964,-2.9221,-5155.1621,0.1116,0.0231,-9.849
2026-03-20 16:52:08.296,508.0,0.0348,-27.0,-26.8368,0.0,0.384,27.06,26.75,800.0242,1229.5533,53.0447,-2.9436,-5165.3149,0.1565,-0.0368,-9.7891
2026-03-20 16:52:09.070,509.0,0.035,-27.0,-26.8694,0.0,0.384,27.06,26.8125,800.0558,1229.2563,53.1782,-2.957,-5175.4604,0.1415,-0.0536,-9.8502
2026-03-20 16:52:10.195,510.0,0.0351,-27.0,-26.8956,0.0,0.384,27.05,26.8125,800.0129,1229.6593,53.3361,-2.9547,-5185.6182,0.1296,-0.0099,-9.8274
2026-03-20 16:52:11.428,511.0,0.0351,-27.0,-26.9164,0.0,0.384,27.05,26.75,800.0381,1229.4219,53.4922,-2.9481,-5195.771,0.105,0.0488,-9.7724
2026-03-20 16:52:12.274,512.0,0.0352,-27.0,-26.9332,0.0,0.384,27.05,26.75,800.033,1229.4701,53.6519,-2.9505,-5205.915,0.1805,-0.041,-9.8143
2026-03-20 16:52:13.347,513.0,0.0345,-26.0,-26.7465,0.0,0.384,27.05,26.8125,800.0229,1229.5647,53.8009,-2.9556,-5216.0728,0.1272,-0.0236,-9.7281
2026-03-20 16:52:14.502,514.0,0.0339,-26.0,-26.5972,0.0,0.384,27.06,26.8125,800.0712,1229.1119,53.9728,-2.9645,-5226.2256,0.1361,-0.0033,-9.8191
2026-03-20 16:52:15.493,515.0,0.0334,-26.0,-26.4778,0.0,0.384,27.05,26.75,800.0398,1229.4066,54.124,-2.9678,-5236.3633,0.2146,0.0338,-9.8131
2026-03-20 16:52:16.322,516.0,0.033,-26.0,-26.3822,0.0,0.384,27.04,26.75,800.031,1229.4894,54.2723,-2.981,-5246.5127,0.1176,-0.041,-9.7556
2026-03-20 16:52:17.408,517.0,0.0328,-26.0,-26.3058,0.0,0.384,27.02,26.75,800.0253,1229.5426,54.4278,-2.9928,-5256.6562,0.1158,0.0069,-9.7885
2026-03-20 16:52:18.445,518.0,0.0325,-26.0,-26.2446,0.0,0.384,27.03,26.6875,800.0352,1229.4502,54.5837,-3.0014,-5266.8291,0.1272,-0.0224,-9.8053
2026-03-20 16:52:19.503,519.0,0.0302,-23.0,-25.5957,0.0,0.384,27.03,26.75,799.9949,1229.8282,54.7146,-3.0142,-5277.0127,0.1278,-0.0141,-9.8382
2026-03-20 16:52:20.423,520.0,0.0284,-23.0,-25.0766,0.0,0.384,27.02,26.75,800.0223,1229.5709,54.8626,-3.0274,-5287.1836,0.0667,-0.0063,-9.8197
2026-03-20 16:52:21.467,521.0,0.0265,-22.0,-24.4612,0.0,0.384,27.03,26.6875,800.0486,1229.3245,55.0882,-3.0199,-5297.3618,0.1876,0.0153,-9.8688
2026-03-20 16:52:22.693,522.0,0.0287,-28.0,-25.169,0.0,0.384,27.03,26.6875,800.0298,1229.5001,55.2491,-3.0559,-5307.5244,0.0793,-0.0248,-9.7981
2026-03-20 16:52:23.716,523.0,0.0273,-23.0,-24.7352,0.0,0.384,27.03,26.6875,800.0181,1229.6101,55.4053,-3.0578,-5317.6807,0.1397,-0.0512,-9.8161
2026-03-20 16:52:24.624,524.0,0.0263,-23.0,-24.3882,0.0,0.384,27.04,26.6875,800.0403,1229.4021,55.5655,-3.0872,-5327.853,0.114,-0.0757,-9.8957
2026-03-20 16:52:25.672,525.0,0.0254,-23.0,-24.1105,0.0,0.384,27.05,26.6875,800.0145,1229.644,55.7146,-3.1062,-5338.0229,0.1631,0.0117,-9.7903
2026-03-20 16:52:26.737,526.0,0.0248,-23.0,-23.8884,0.0,0.384,27.06,26.6875,800.0272,1229.525,55.8822,-3.1113,-5348.1782,0.1799,-0.0452,-9.9424
2026-03-20 16:52:27.751,527.0,0.0243,-23.0,-23.7107,0.0,0.384,27.06,26.6875,800.0339,1229.4615,56.0355,-3.121,-5358.3052,0.1284,0.0392,-9.8496
2026-03-20 16:52:28.852,528.0,0.0239,-23.0,-23.5686,0.0,0.384,27.05,26.75,800.0502,1229.3091,56.2183,-3.1344,-5368.4146,0.1721,0.0338,-9.8077
2026-03-20 16:52:29.874,529.0,0.0236,-23.0,-23.4549,0.0,0.384,27.05,26.6875,800.0269,1229.5278,56.3683,-3.1465,-5378.5552,0.1278,0.0578,-9.8472
2026-03-20 16:52:30.906,530.0,0.0233,-23.0,-23.3639,0.0,0.384,27.05,26.75,800.0148,1229.6412,56.5448,-3.1439,-5388.7051,0.1553,-0.0949,-9.7999
2026-03-20 16:52:31.940,531.0,0.0232,-23.0,-23.2911,0.0,0.384,27.05,26.6875,800.0555,1229.2593,56.718,-3.1461,-5398.8467,0.1451,-0.026,-9.7544
2026-03-20 16:52:32.896,532.0,0.023,-23.0,-23.2329,0.0,0.384,27.05,26.625,800.0437,1229.3704,56.873,-3.1571,-5409.019,0.1493,0.0506,-9.8718
2026-03-20 16:52:33.981,533.0,0.0234,-24.0,-23.3863,0.0,0.384,27.04,26.625,800.0422,1229.3839,57.0432,-3.172,-5419.1479,0.1302,0.077,-9.7388
